work_id	title	author	rating	category	fandom	relationship	character	additional tags	language	published	status	status date	words	chapters	comments	kudos	bookmarks	hits
342730	For Your Entertainment	['Genisis Larceny (Saitaina)']	Explicit	M/M	Meitantei Conan | Detective Conan | Case Closed	Kudo Shinichi/Kuroba Kaito | Jimmy Kudo/Kaito Kuroba, Hakuba Saguru/Kudo Shinichi | Jimmy Kudo/Saguru Hakuba	Hakuba Saguru, Kudo Shinichi | Jimmy Kudo, Kuroba Kaito	Slash, Slavery, Master/Slave, Violence, Blood, Male Homosexuality, DC_Yaoi Kink Meme	English	2012-02-18	Updated	2012-03-18	4720	3/?	7	60	5	3934
363619	Unprofessional Opinion	['Ellen_Brand']	General Audiences	Gen	Detective Conan		Kuroba Kaito, Kudou Shinichi, Hakuba Saguru, Hattori Heiji | Harley Hartwell, Cade Maboroshi - Character		English	2012-03-17	Completed	2012-03-17	5549	5/5	23	284	150	3758
362119	Beyond Expectations	['Saitaina']	Mature	Gen	Meitantei Conan | Detective Conan | Case Closed, Magic Kaitou		Hattori Heiji | Harley Hartwell, Kuroba Kaito	Male Friendship	English	2012-03-14	Completed	2012-03-14	4161	1/1	4	119	24	1243
362117	Golden	['Saitaina']	Teen And Up Audiences	M/M	Meitantei Conan | Detective Conan | Case Closed, Magic Kaitou	Hakuba Saguru/Kuroba Kaito	Hakuba Saguru, Kuroba Kaito	Character Study, Episode Related, Episode 219: The Gathered Detectives	English	2012-03-14	Completed	2012-03-14	724	1/1	1	165	23	2380
362116	Conversations in Reverse	['Saitaina']	Teen And Up Audiences	M/M	Meitantei Conan | Detective Conan | Case Closed, Magic Kaitou	Kudo Shinichi/Kuroba Kaito | Jimmy Kudo/Kaito Kuroba	Kudo Shinichi | Jimmy Kudo, Kuroba Kaito	Mention of Death	English	2012-03-14	Completed	2012-03-14	596	1/1	4	251	28	3721
362110	Imperial Ungual	['Saitaina']	Teen And Up Audiences	Gen	Meitantei Conan | Detective Conan | Case Closed, Magic Kaitou		Kudo Shinichi | Jimmy Kudo, Kuroba Kaito	Rivalry	English	2012-03-14	Completed	2012-03-14	1754	1/1	null	46	6	878
361312	Finis	['Saitaina']	Explicit	Multi	Meitantei Conan | Detective Conan | Case Closed, Magic Kaitou	Hakuba Saguru/Kuroba Kaito, Koizumi Akako/Kuroba Kaito, Hakuba Saguru/Kuroba Kaito/Nakamori Aoko, Kuroba Kaito/Nakamori Aoko, Edogowa Conan/Kuroba Kaito	Hakuba Saguru, Kudo Shinichi | Jimmy Kudo, Hattori Heiji | Harley Hartwell, Kuroba Kaito, Kuroba Touichi, Nakamori Aoko, Koizumi Akako, Gin, Vodka (Meitantei Conan), Original Female Character, Original Male Character, Hakuba-san (Male), Hakuba-san (Female), Edogowa Conan	Character Death, Blood, Gore, Graphic Violence, Nightmares, Insanity, Non-Consensual Drug Use, Poison, Male Homosexuality, Threesome - F/M/M, Male-Female Friendship, Het and Slash, Heterosexual Sex, Murder, Torture, Sexual Violence, Supernatural Elements, Underage Sex, Magic, Vampires, Alternate Universe, Ghosts	English	2012-03-12	Updated	2012-03-14	64241	26/?	19	68	10	2412
361554	Felonious Fornication	['Genisis Larceny (Saitaina)']	Explicit	M/M	Meitantei Conan | Detective Conan | Case Closed, Magic Kaitou	Hakuba Saguru/Kudo Shinichi/Hattori Heiji/Kuroba Kaito	Kuroba Kaito, Hakuba Saguru, Kudo Shinichi | Jimmy Kudo, Hattori Heiji | Harley Hartwell	Underage Sex, Foursome, Group Sex, Oral Sex, Anal Sex, Plot What Plot	English	2012-03-13	Completed	2012-03-13	2078	1/1	5	170	20	5267
348746	Little Cold, Lot of Warmth	['orphan_account']	General Audiences	M/M	Meitantei Conan | Detective Conan | Case Closed	Hattori Heiji/Kuroba Kaito | Harley Hartwell/Kaito Kuroba	Hattori Heiji | Harley Hartwell, Kuroba Kaito, Kaitou Kid	Drabble, Fluff, Short	English	2012-02-29	Completed	2012-02-29	270	1/1	1	78	6	1513
347092	All I Can Do	['Questionable_Answers']	Not Rated	Gen	Meitantei Conan | Detective Conan | Case Closed		Conan, Vermouth, Haibara Ai		English	2012-02-26	Completed	2012-02-26	2111	1/1	1	25	1	450
324012	Rematch	['Olive_the_Olive']	Teen And Up Audiences	F/F	Meitantei Conan | Case Closed	Masumi Sera/Mouri Ran	Mouri Ran | Rachel Moore, Masumi Sera	Kink Meme	English	2012-01-20	Completed	2012-01-20	1182	1/1	5	79	7	1166
1194111	The Brave and the Bold	['codefiant']	Teen And Up Audiences	Gen	名探偵コナン | Detective Conan | Case Closed, Magic Kaito		Kuroba Kaito | Kaitou Kid, Nakamori Aoko, Hakuba Saguru, Mouri Ran, Kudou Shinichi | Edogawa Conan, Takagi Wataru, Hattori Heiji, Touyama Kazuha, Nakamori Ginzou, Kuroba Chikage, Detective Boys, Kudou Yusaku, Kudou Yukiko	Alternate Universe - Superheroes/Superpowers, aliens and wizards and psychics oh my!, and really nondescript villains but w/e, and super secret guest star from another fandom!, Secret Identity	English	2012-01-07	Completed	2012-01-07	5349	1/1	4	57	15	1524
317030	beneath words and logic	['gladdecease']	General Audiences	F/M	Detective Conan	Kisaki Eri/Mouri Kogoro	Edogawa Conan, Kisaki Eri, Mouri Kogoro, Mouri Ran	Community: fandom_stocking, Community: 50scenes	English	2012-01-07	Completed	2012-01-07	424	1/1	1	76	9	1710
313066	Distraction	['Subarukun']	General Audiences	M/M	Detective Conan	Kaito/Shinichi	Kudo Shinichi, Kaitou Kid	Drabble, Humor, Humiliation	English	2012-01-04	Completed	2012-01-04	134	1/1	14	388	34	11845
306178	Rooftops in the Rain	['thisgirlreads']	Explicit	M/M	Magic Kaitou, Meitantei Conan | Case Closed	Shinichi Kudo/Kaitou Kid | Jimmy Kudo/Kaitou Kid	Kudo Shinichi | Jimmy Kudo, Kaitou Kid	Smut, Plot What Plot	English	2011-12-28	Completed	2011-12-28	1117	1/1	5	745	93	14134
298836	You're in Denial and That is Final	['mundaneone']	Teen And Up Audiences		Meitantei Conan | Case Closed	Hattori Heiji & Kudo Shinichi | Harley Hartwell & Jimmy Kudo	Hattori Heiji | Harley Hartwell, Kudo Shinichi | Jimmy Kudo	Pining	English	2011-12-22	Completed	2011-12-22	2691	1/1	13	121	18	1605
789137	don't let me be the last	['presumenothing (justjoy)']	Teen And Up Audiences	Gen	名探偵コナン | Detective Conan | Case Closed	Kudou Shinichi & Mouri Ran | Edogawa Conan & Mouri Ran, Kudou Shinichi/Mouri Ran | Edogawa Conan/Mouri Ran	Mouri Ran, Kudou Shinichi | Edogawa Conan, Suzuki Sonoko, Kisaki Eri, Mouri Kogorou	Defense Mechanisms, note: archive warning intentionally omitted to avoid spoilers, Ran!POV	English	2011-11-30	Completed	2011-11-30	1641	1/1	13	234	27	4244
465928	alive	['justjoy']	General Audiences	Gen	名探偵コナン | Detective Conan | Case Closed, Magic Kaito		Kuroba Kaito | Kaitou Kid	Drabble, Prompt Fic, hang gliding, Community: 100wordstories	English	2011-11-22	Completed	2011-11-22	100	1/1	null	20	1	497
31789948	The Ventriloquist	['angeladex']	Teen And Up Audiences	F/M, Gen	The Book Thief - Markus Zusak, 名探偵コナン | Detective Conan | Case Closed	Kudou Shinichi/Mouri Ran	Death (The Book Thief), Kudou Shinichi	"Let Death have a break, Poor guy needs a vacation seriously, Also? Let Detective Conan finish, Ran is too good for Shinichi, Shinichi just wants to put ""Conan"" behind him, ...again, Crossover, Canon-Typical Violence, Not explicitly depicted, But specifically stated, 100FandomHellChallenge"	English	2011-11-01	Completed	2011-11-01	1009	1/1	null	3	1	31
267696	It's Raining Men, Hallelujah	['Asuka Kureru (Askerian)']	General Audiences	Gen	Meitantei Conan | Case Closed		Kudo Shinichi | Jimmy Kudo, Hattori Heiji | Harley Hartwell	Friendship, Crack, Humor, Canon-Typical Violence	English	2011-10-22	Completed	2011-10-22	1437	1/1	165	2580	840	16725
264789	Gut Instinct	['Subarukun']	General Audiences	Gen	Detective Conan		Sato Miwako, Takagi Wataru		English	2011-10-14	Completed	2011-10-14	1090	1/1	null	34	2	986
257284	10 Moments Between Kudou Shinichi & Kuroba Kaito	['Keitorin']	Teen And Up Audiences	M/M	Meitantei Conan | Case Closed, Magic Kaitou	Kudo Shinichi/Kuroba Kaito | Jimmy Kudo/Kaito Kuroba	Kudo Shinichi | Jimmy Kudo, Kuroba Kaito	Romance, Wordcount: 100-500, Past Tense, Meme, Angst, Alternate Universe, Crack, Crossover, First Time, Fluff, Humor, Hurt/Comfort, Smut, Unresolved Sexual Tension	English	2011-09-25	Completed	2011-09-25	144	1/1	3	121	10	6351
249862	Anticlimax: The Ending That Should NEVER Be	['Candyland']	Teen And Up Audiences	Gen	Detective Conan/Case Closed		Kudo Shinichi | Jimmy Kudo, Mouri Ran | Rachel Moore, Kuroba Kaito, Nakamori Aoko	Humor	English	2011-09-05	Completed	2011-09-05	4508	1/1	5	34	6	1108
731483	Tricks lead to Treats	['Stariceling']	Explicit	M/M	Meitantei Conan | Detective Conan | Case Closed	Hattori Heiji/Kuroba Kaito | Harley Hartwell/Kaito Kuroba	Hattori Heiji | Harley Hartwell, Kuroba Kaito | Kaitou Kid	Magic Trick, DC_Yaoi Kink Meme, PWP	English	2011-08-28	Completed	2011-08-28	2330	1/1	5	196	20	2906
731531	Cruel Comfort	['Stariceling']	Mature	M/M	Meitantei Conan | Detective Conan | Case Closed	Gin/Kudo Shinichi | Edogawa Conan | Jimmy Kudo	Gin (Meitantei Conan), Kudo Shinichi | Edogawa Conan | Jimmy Kudo	DC_Yaoi Kink Meme, Alternate Universe - Dark, Death References, Aged-Up Character(s)	English	2011-08-25	Completed	2011-08-25	1341	1/1	9	344	53	4826
731489	Growth Spurt	['Stariceling']	Explicit	M/M	Meitantei Conan | Detective Conan | Case Closed	Hattori Heiji/Kudo Shinichi | Harley Hartwell/Jimmy Kudo	Hattori Heiji | Harley Hartwell, Kudo Shinichi | Edogawa Conan | Jimmy Kudo	Handcuffs, DC_Yaoi Kink Meme, Alternate Universe - Canon Divergence	English	2011-08-22	Completed	2011-08-22	6026	1/1	14	661	90	9730
731477	Hot, Wet Summer	['Stariceling']	Explicit	M/M	Meitantei Conan | Detective Conan | Case Closed, Magic Kaitou	Hakuba Sagruru/Kuroba Kaito | Kaitou Kid	Hakuba Saguru, Kaitou Kid	DC_Yaoi Kink Meme	English	2011-08-19	Completed	2011-08-19	1264	1/1	2	218	23	4214
238751	Same Old, Same Old	['gladdecease']	General Audiences	F/M	Detective Conan	Toyama Kazuha/Hattori Heiji	Mouri Ran, Toyama Kazuha, Edogawa Conan, Hattori Heiji, Sera Masumi	Community: 50scenes, Jealousy	English	2011-08-13	Completed	2011-08-13	517	1/1	null	65	3	1360
238392	Penrose Stairs	['gladdecease']	General Audiences	F/M	Detective Conan	Toyama Kazuha/Hattori Heiji, Kudo Shinichi/Mouri Ran	Toyama Kazuha, Mouri Ran	Community: 50scenes, Episode Tag, Love Confessions	English	2011-08-12	Completed	2011-08-12	311	1/1	4	44	1	1349
254908	A Half-Empty Bed	['Mithen']	General Audiences	F/M	Meitantei Conan | Case Closed	Kisaki Eri/Mouri Kogoro	Mouri Kogoro | Richard Moore, Kisaki Eri | Eva Kadan	Bittersweet	English	2011-07-13	Completed	2011-07-13	200	1/1	null	54	1	1004
31019699	Run Around	['Seito']	General Audiences		Young Justice (Cartoon), 名探偵コナン | Detective Conan | Case Closed, Magic Kaito				English	2011-07-11	Completed	2011-07-11	4789	8/8	2	22	7	160
221435	Gordian Knot	['Icka M Chif (mischif)']	Explicit	F/M, Gen, M/M	Meitantei Conan | Case Closed, Magic Kaitou	Kuroba Kaito/Hattori Heiji | Harley Hartwell, Hakuba Saguru/Kuroba Kaito, Kuroba Kaito & Nakamori Aoko, Hattori Heiji | Harley Hartwell & Kuroba Kaito, Hattori Heiji | Harley Hartwell & Edogawa Conan	Hakuba Saguru, Kaitou Kid, Kuroba Kaito, Hattori Heiji | Harley Hartwell, Nakamori Aoko, Nakamori Ginzou | Mace Fuller, Edogawa Conan, Kudo Shinichi | Jimmy Kudo	Mythology - Freeform, Greek Mythology - Freeform, Mutation, Tentacles, Mystery, Originally Posted on LiveJournal	English	2007-07-19	Completed	2011-07-10	79504	10/10	14	278	83	7233
217367	Party Hookups Aren't What They Used To Be	['Asuka Kureru (Askerian)']	Mature	F/M, M/M, Multi	Meitantei Conan | Case Closed	Toyama Kazuha | Kirsten Thomas/Hattori Heiji | Harley Hartwell, Hakuba Saguru/Hattori Heiji | Harley Hartwell	Hattori Heiji | Harley Hartwell, Hakuba Saguru, Toyama Kazuha | Kirsten Thomas	Polyamory, Polyfidelity, Swingers, Bisexual Male Character	English	2011-06-30	Completed	2011-06-30	3066	2/2	10	222	8	3812
23638924	Courting: Also Known as Stalking	['Lisa_Telramor']	Teen And Up Audiences	M/M	名探偵コナン | Detective Conan | Case Closed, Magic Kaito	Kaitou Kid/Takagi Wataru	Kuroba Kaito | Kaitou Kid, Takagi Wataru, Satou Miwako	Stalking, Crack Pairing, One-Sided Attraction, background takagi/satou, background kaito/saguru	English	2011-06-23	Completed	2011-06-23	2180	1/1	2	37	3	253
425233	The Prophecy	['lil_1337']	General Audiences	Gen, Multi	Meitantei Conan | Detective Conan | Case Closed, Three Thieves	Kudo Shinichi/Mouri Ran/Kaitou Kid	Kudo Shinichi | Jimmy Kudo, Mouri Ran | Rachel Moore, Kaitou Kid, ysabet	Threesome - F/M/M, other insert	English	2011-06-10	Completed	2011-06-10	1201	1/1	2	31	4	1024
184158	PoaT: Toil and Trouble	['peppymint']	Teen And Up Audiences	Gen	Detective Conan/Case Closed		Kaito Kuroba, Koizumi Akako, Huyu	Kaito K. & Akako K.	English	2011-02-02	Completed	2011-02-02	5095	5/5	4	39	1	712
156871	Fallout	['Asuka Kureru (Askerian)']	Teen And Up Audiences	Gen, M/M	Meitantei Conan | Case Closed, Magic Kaitou	Hakuba Saguru & Mouri Ran, Hattori Heiji/Kudo Shinichi/Hakuba Saguru	Hakuba Saguru, Mouri Ran | Rachel Moore, Kudo Shinichi | Jimmy Kudo, Heiji Hattori | Harley Hartwell	Polyamory, Polyfidelity	English	2011-01-28	Completed	2011-01-28	2798	1/1	6	211	7	4089
156868	Unrepentant Kimono Porn	['Asuka Kureru (Askerian)']	Explicit	M/M, Multi	Meitantei Conan | Case Closed, Magic Kaitou	Hattori Heiji/Kudo Shinichi/Hakuba Saguru	Heiji Hattori | Harley Hartwell, Kudo Shinichi | Jimmy Kudo, Hakuba Saguru	Polyamory, Threesome - M/M/M	English	2011-01-28	Completed	2011-01-28	8574	1/1	8	299	22	6252
156848	Swordfight ! hur hur hur.	['Asuka Kureru (Askerian)']	Explicit	M/M, Multi	Meitantei Conan | Case Closed	Hattori Heiji/Kudo Shinichi	Heiji Hattori | Harley Hartwell, Kudo Shinichi | Jimmy Kudo, Mouri Ran | Rachel Moore, Toyama Kazuha | Kirsten Thomas	Polyamory, Humor, Friends to Lovers	English	2011-01-28	Completed	2011-01-28	3745	1/1	13	458	45	7551
425158	Heavenly Bodies	['lil_1337']	General Audiences	Gen	Meitantei Conan | Detective Conan | Case Closed		Hattori Heiji | Harley Hartwell, Hattori Hanzo, Toyama Kazuha | Kirsten Thomas		English	2011-01-17	Completed	2011-01-17	350	1/1	2	3	null	281
19849240	The Case of the Haywire Heist	['MirrorandImage']	Teen And Up Audiences	F/M	名探偵コナン | Detective Conan | Case Closed	Kudou Shinichi | Edogawa Conan/Mouri Ran, Kuroba Kaito | Kaitou Kid/Nakamori Aoko, Hattori Heiji & Tooyama Kazuha, Hattori Heiji & Kudou Shinichi | Edogawa Conan, Kudou Shinichi | Edogawa Conan & Kuroba Kaito | Kaitou Kid, Hattori Heiji & Kuroba Kaito | Kaitou Kid	Kudou Shinichi | Edogawa Conan, Kuroba Kaito | Kaitou Kid, Hattori Heiji, Mouri Ran, Nakamori Aoko, Tooyama Kazuha	Mystery, duh - Freeform, Identity Issues, working together, Heist, Angst and Hurt/Comfort	English	2010-07-03	Completed	2011-01-15	77532	15/15	36	109	18	2042
209315	Men of the World	['isadorator']	General Audiences	F/M, Gen	Meitantei Conan | Detective Conan | Case Closed	Kudo Shinichi/Mouri Ran | Jimmy Kudo/Rachel Moore	Edogawa Conan, Hattori Heiji | Harley Hartwell, Kudo Shinichi | Jimmy Kudo	Crack, Humor, Alternate Universe, Dimension Travel	English	2011-01-01	Completed	2011-01-01	1156	1/1	14	221	33	2027
499197	Rooftop Conversations	['Icka M Chif (mischif)']	General Audiences	Gen	Meitantei Conan | Detective Conan | Case Closed, Magic Kaitou	Kuroba Kaito & Edogawa Conan	Kaitou Kid, Kuroba Kaito | Kaitou Kid, Kudo Shinichi | Edogawa Conan | Jimmy Kudo, Mouri Ran | Rachel Moore, Hakuba Saguru	Late Night Conversations, Friendship, Alternate Universe - Canon Divergence	English	2008-05-21	Completed	2010-12-24	5758	8/8	42	858	112	8941
730586	Playing Detective	['Stariceling']	Teen And Up Audiences	M/M	Meitantei Conan | Detective Conan | Case Closed	Hattori Heiji/Kuroba Kaito/Kudo Shinichi | Harley Hartwell/Kaito Kuroba/Jimmy Kudo	Hattori Heiji | Harley Hartwell, Kudo Shinichi | Edogawa Conan | Jimmy Kudo, Kuroba Kaito | Kaitou Kid	Community: 12daysofxxxmas	English	2010-12-21	Completed	2010-12-21	881	1/1	1	190	23	2314
3613845	Modus Operandi	['aritzen']	Teen And Up Audiences	Gen	名探偵コナン | Detective Conan | Case Closed		Kudou Shinichi | Edogawa Conan, Miyano Shiho		English	2010-12-13	Completed	2010-12-13	4853	1/1	1	34	6	608
550007	Conjurer's Masqurade	['Saitaina']	Explicit	F/M, M/M	Magic Kaitou, Meitantei Conan | Detective Conan | Case Closed	Hakbua Saguru/Kuroba Kaiot/Kaito Kid, Koizumi Aoko/Kudo Shinichi, OFC/OMC, Edogowa Kiden/OMC	Hakuba Saguru, Kuroba Kaito, Edogawa Kiden, Kudo Shinichi | Edogawa Conan | Jimmy Kudo, Koizumi Akako, Original Characters, Original Female Character, Original Male Character	Male Slash, Male-Female Friendship, Male Homosexuality, Original Character(s), Character Death, World Travel, Magic, Multiple Personalities	English	2008-04-04	Completed	2010-11-11	39799	12/12	null	8	null	703
145020	A Brief Conversation	['gladdecease']	General Audiences	Gen	Detective Conan, Sherlock (TV)		Kudo Shinichi, Mycroft Holmes	Community: 50scenes, Crossover	English	2010-11-01	Completed	2010-11-01	440	1/1	8	171	9	2825
17996300	Welcome to the Family	['Kitty_Shinju (Queen_Kit)']	Teen And Up Audiences	Gen, M/M	Magic Kaito, 名探偵コナン | Detective Conan | Case Closed	Kudou Shinichi | Edogawa Conan & Kuroba Kaito | Kaitou Kid	Kudou Shinichi | Edogawa Conan, Kuroba Kaito | Kaitou Kid, Jii Kounosuke, Hakuba Saguru, Nakamori Ginzou	Humor, Family, Background Relationships, Minor Hakuba Saguru/Kuroba Kaito | Kaitou Kid, Cousins, Angst, Don’t copy to another site	English	2007-12-12	Completed	2010-09-20	6422	5/5	null	8	null	219
218528	The Evil That Men Do Chapter 1	['peppymint']	Teen And Up Audiences	Gen	Detective Conan/Case Closed		Kaito Kuroba, Ginzo Nakamori	Angst	English	2010-09-16	Completed	2010-09-16	3644	4/4	5	120	20	1671
224107	Frustration	['MiniNephthys']	Explicit	M/M	Meitantei Conan | Case Closed	Hattori Heiji/Kudo Shinichi | Harley Hartwell/Jimmy Kudo	Hattori Heiji | Harley Hartwell, Kudo Shinichi | Jimmy Kudo, Mouri Ran | Rachel Moore	Community: kink_bingo	English	2010-09-15	Completed	2010-09-15	510	1/1	null	225	13	4769
23638039	Up In the Air	['Lisa_Telramor']	Mature	M/M	名探偵コナン | Detective Conan | Case Closed, Magic Kaito	Kudou Shinichi | Edogawa Conan/Kuroba Kaito | Kaitou Kid	Kuroba Kaito | Kaitou Kid, Kudou Shinichi | Edogawa Conan	Heist gone wrong, trapped together, Dry Humping, Flirting	English	2010-09-04	Completed	2010-09-04	3330	1/1	10	292	41	2417
145019	However Improbable	['gladdecease']	General Audiences	Gen, F/M	Sherlock (TV), Detective Conan	Kudo Shinichi/Mouri Ran	Sherlock Holmes, John Watson, Mycroft Holmes	Community: 50scenes, Crossover, Detectives	English	2010-09-01	Completed	2010-09-01	447	1/1	5	172	12	2713
23637451	Anniversary Troubles	['Lisa_Telramor']	Teen And Up Audiences	F/M	名探偵コナン | Detective Conan | Case Closed	Kudou Shinichi | Edogawa Conan/Mouri Ran	Kudou Shinichi | Edogawa Conan, Mouri Ran, Kudou Yuusaku, Kudou Yukiko, Hattori Heiji	Anniversary, interruptions, the kudos have terrible timing, and yukiko lacks boundaries, shinichi's bad luck but with less death	English	2010-08-09	Completed	2010-08-09	1176	1/1	2	32	4	255
17990546	Silly - Side Effects	['Kitty_Shinju (Queen_Kit)']	General Audiences	Gen	名探偵コナン | Detective Conan | Case Closed, Magic Kaito		Kudou Shinichi | Edogawa Conan, Hattori Heiji, Kuroba Kaito | Kaitou Kid, Hakuba Saguru	Humor, Friendship, Don’t copy to another site	English	2010-07-26	Completed	2010-07-26	601	1/1	3	58	10	613
17990492	Serious - Side Effects	['Kitty_Shinju (Queen_Kit)']	General Audiences	Gen	名探偵コナン | Detective Conan | Case Closed, Magic Kaito		Kudou Shinichi | Edogawa Conan, Kuroba Kaito | Kaitou Kid, Mouri Ran	Drama, Angst, Don’t copy to another site	English	2010-07-26	Completed	2010-07-26	504	1/1	2	15	3	250
103465	From Avalon's Shores	['peppymint']	General Audiences		Detective Conan/Case Closed, Magic Kaito		Kuroba Kaito | Kaitou Kid, Hakuba Saguru, Nakamori Ginzou, Nakamori Aoko	Family	English	2010-07-25	Completed	2010-07-25	3687	3/3	3	46	4	851
103423	Return to the Temple	['peppymint']	Teen And Up Audiences		Detective Conan/Case Closed			Supernatural - Freeform	English	2010-07-25	Completed	2010-07-25	4503	5/5	3	44	4	701
103429	Titania's Mirror	['peppymint']	General Audiences		Detective Conan/Case Closed			Supernatural - Freeform, Humor	English	2010-07-25	Completed	2010-07-25	4474	4/4	3	49	6	797
103425	Black Feather	['peppymint']	Teen And Up Audiences		Detective Conan/Case Closed			Romance, Supernatural - Freeform	English	2010-07-25	Completed	2010-07-25	7970	6/6	null	45	3	1101
23622277	Maybe a Career Change In the Future	['Lisa_Telramor']	Teen And Up Audiences	M/M	名探偵コナン | Detective Conan | Case Closed, Magic Kaito	Kaitou Kid/Takagi Wataru	Takagi Wataru, Kuroba Kaito | Kaitou Kid, Kudou Shinichi | Edogawa Conan	Crack Pairing, Attempt at Humor, Randomness, Stalking, background takagi/satou, kaitou kid brand insanity	English	2010-07-23	Completed	2010-07-23	1651	1/1	6	44	3	297
23637139	Step Forward	['Lisa_Telramor']	General Audiences	M/M	名探偵コナン | Detective Conan | Case Closed, Magic Kaito	Kudou Shinichi | Edogawa Conan/Kuroba Kaito | Kaitou Kid	Kuroba Kaito | Kaitou Kid, Kudou Shinichi | Edogawa Conan, Mouri Ran, Hakuba Saguru, Nakamori Aoko	courting, Identity Reveal, Friendship, Friends to Lovers, Crossdressing, protective friends	English	2010-04-30	Completed	2010-06-14	13097	4/4	13	297	39	3550
19306318	Previous Engagement	['MirrorandImage']	Mature	F/M	名探偵コナン | Detective Conan | Case Closed, Ranma 1/2	Kudou Shinichi | Edogawa Conan/Mouri Ran	Kudou Shinichi | Edogawa Conan, Mouri Ran, Saotome Ranma, Tendou Akane, Fiancees - Character, Mousse (Ranma 1/2), Hibiki Ryouga, Tendou Family	Misunderstandings, Frustration, Another Fiancee, Interruptions Abound, Post-Conan Kudou Shinichi, injured Shinichi, Supportive Couple	English	2010-06-12	Completed	2010-06-12	24538	1/1	4	47	13	646
19836637	The Case of the Magic Bullet Murder	['MirrorandImage']	Teen And Up Audiences	F/M	名探偵コナン | Detective Conan | Case Closed	Kuroba Kaito | Kaitou Kid & Nakamori Aoko, Kudou Shinichi | Edogawa Conan & Kuroba Kaito | Kaitou Kid, Kudou Shinichi | Edogawa Conan & Mouri Ran	Kuroba Kaito | Kaitou Kid, Kudou Shinichi | Edogawa Conan, Mouri Ran, Nakamori Aoko, Hakuba Saguru		English	2010-01-16	Completed	2010-05-22	50992	10/10	24	119	20	1721
83603	Grigori	['Ryuosen']	Teen And Up Audiences	Multi	Detective Conan/Case Closed, Magic Kaitou	Shinichi Kudo/Kaito Kuroba	Shinichi Kudo, Kaito Kuroba	Romance, Supernatural - Freeform, Wingfic, Sexual Content	English	2010-04-29	Completed	2010-04-29	8253	1/1	10	220	21	4714
83602	Homunculus	['Ryuosen']	Mature	Multi	Detective Conan/Case Closed, Magic Kaitou	Shinichi Kudo/Kaito Kuroba	Shinichi Kudo, Kaito Kuroba	Romance, Supernatural - Freeform, Sexual Content, Wingfic	English	2010-04-29	Updated	2010-04-29	8295	1/2	14	218	29	6016
190070	PoaT: The First Heist	['peppymint']	Teen And Up Audiences	Gen	Detective Conan/Case Closed, Magic Kaito		Kuroba Kaito | Kaitou Kid, Nakamori Ginzou, Kaitou Kid Task Force	Phantom of a Thief	English	2010-04-16	Completed	2010-04-16	4467	5/5	4	45	2	1041
65883	Death Bed Confessions or Not	['peppymint']	Teen And Up Audiences	Gen	Magic Kaitou, Meitantei Conan | Case Closed		Kaito Kuroba, Hakuba Saguru		English	2010-02-27	Completed	2010-02-27	5958	1/1	5	163	33	2070
23621950	Mistaken Identity	['Lisa_Telramor']	General Audiences	F/M	名探偵コナン | Detective Conan | Case Closed, Magic Kaito	Kuroba Kaito | Kaitou Kid/Nakamori Aoko, Kudou Shinichi | Edogawa Conan/Mouri Ran	Kudou Shinichi | Edogawa Conan, Nakamori Aoko, Kuroba Kaito | Kaitou Kid, Mouri Ran	Mistaken Identity	English	2010-02-26	Completed	2010-02-26	714	1/1	1	80	8	419
127678	Famous Defense Attorney	['lucathia']	General Audiences	Gen	Phoenix Wright: Ace Attorney, Detective Conan		Phoenix Wright - Character, Maya Fey, Miles Edgeworth	Alternate Universe - Fusion, Alternate Universe, What-If, word count: 1000-5000 - Freeform	English	2010-02-09	Completed	2010-02-09	1178	1/1	6	85	13	1258
60844	Shards of a Gem	['peppymint']	Teen And Up Audiences	Gen	Detective Conan, Magic Kaitou		Kaito Kuroba		English	2010-02-08	Completed	2010-02-08	9504	1/1	8	229	32	2205
23621593	What Must Be Said	['Lisa_Telramor']	General Audiences	M/M	名探偵コナン | Detective Conan | Case Closed, Magic Kaito	Kudou Shinichi | Edogawa Conan/Kuroba Kaito | Kaitou Kid	Kuroba Kaito | Kaitou Kid, Kudou Shinichi | Edogawa Conan	Implied/Referenced Character Death, Angst and Hurt/Comfort, more summary than fic	English	2010-02-05	Completed	2010-02-05	928	1/1	7	64	6	632
19305373	The Price of Truth	['MirrorandImage']	General Audiences	Gen	名探偵コナン | Detective Conan | Case Closed, xxxHoLic		Watanuki Kimihiro, Kudou Shinichi | Edogawa Conan, Ichihara Yuuko	Supernatural Elements, murder (duh), Reflective Watanuki, Suspiscious Conan, Watanuki-centric	English	2010-01-01	Completed	2010-01-01	9939	1/1	6	66	31	518
24917785	In Case of Children	['Yemi Hikari (Yemi_Hikari)']	General Audiences	Gen	Detective Conan	Mouri Kogoro & Mouri Ran	Mouri Kogorou, Mouri Ran	Humor, Satire	English	2009-11-23	Completed	2009-11-23	550	1/1	null	12	null	104
